IP,/faq.html,/index.html
78.33.35.185,0,1
78.33.36.55,0,1
78.33.40.37,0,1
78.33.57.56,0,1
78.33.79.110,1,0
78.33.87.99,0,1
78.34.157.35,0,1
78.34.163.70,0,1
78.34.165.147,0,1
78.34.174.131,0,1
78.34.206.216,1,0
78.34.21.166,1,0
78.34.229.91,0,1
78.34.242.71,0,1
78.34.30.41,1,0
78.34.5.45,1,0
78.34.61.142,0,1
78.34.84.17,0,1
78.34.90.47,0,1
78.37.0.10,1,0
78.37.103.190,0,1
78.37.111.177,0,1
78.37.116.201,1,0
78.37.138.95,1,0
78.37.148.241,0,1
78.37.158.167,0,1
78.37.167.70,0,1
78.37.170.252,0,1
78.37.173.13,0,1
78.37.178.33,0,1
78.37.190.72,1,0
78.37.209.68,0,1
78.37.215.131,1,0
78.37.220.25,1,0
78.37.225.208,1,0
78.37.226.215,1,0
78.37.228.26,1,0
78.37.237.150,0,1
78.37.237.175,0,1
78.37.252.138,1,0
78.37.73.244,0,1
78.37.81.199,0,1
78.37.86.20,0,1
78.37.98.6,0,1
78.42.101.121,0,1
78.42.11.128,0,1
78.42.116.76,1,0
78.42.117.202,0,1
78.42.126.141,1,0
78.42.132.146,0,1
78.42.14.152,1,0
78.42.144.162,0,1
78.42.155.4,0,1
78.42.160.59,1,0
78.42.185.142,1,0
78.42.193.90,0,1
78.42.196.125,0,1
78.42.204.34,1,0
78.42.213.55,0,1
78.42.24.128,0,1
78.42.35.123,1,0
78.42.38.85,1,0
78.42.48.92,0,1
78.42.54.132,0,1
78.42.73.207,0,1
78.42.8.45,0,1
78.42.92.249,1,0
78.42.95.111,0,1
78.48.1.250,0,1
78.48.108.194,1,0
78.48.109.50,1,0
78.48.114.143,0,1
78.48.122.54,0,1
78.48.128.70,0,1
78.48.13.20,0,1
78.48.135.148,1,0
78.48.137.127,1,0
78.48.141.128,0,1
78.48.174.143,0,1
78.48.180.201,1,0
78.48.19.160,1,0
78.48.190.222,1,0
78.48.200.67,0,1
78.48.201.161,0,1
78.48.213.224,0,1
78.48.23.196,1,0
78.48.238.46,0,1
78.48.244.247,0,1
78.48.34.244,0,1
78.48.40.105,1,0
78.48.44.140,0,1
78.48.47.218,1,0
78.48.61.113,1,0
78.48.69.234,0,1
78.48.86.0,0,1
78.48.89.234,1,0
78.49.126.148,0,1
78.49.14.182,0,1
78.49.148.219,0,1
78.49.155.111,0,1
78.49.156.126,1,0
78.49.170.152,0,1
78.49.198.242,0,1
78.49.199.243,0,1
78.49.207.74,1,0
78.49.209.25,1,0
78.49.27.24,0,1
78.49.28.77,0,1
78.49.47.237,1,0
78.49.49.12,0,1
78.49.56.116,0,1
78.49.67.226,1,0
78.49.69.12,1,0
78.49.71.105,0,1
78.49.88.12,0,1
78.49.88.166,0,1
78.49.93.129,0,1
78.50.10.19,0,1
78.50.11.194,0,1
78.50.118.183,0,1
78.50.125.237,1,0
78.50.127.77,1,0
78.50.139.199,1,0
78.50.155.102,0,1
78.50.167.86,0,1
78.50.206.71,0,1
78.50.229.15,1,0
78.50.233.170,0,1
78.50.32.44,0,1
78.50.38.207,0,1
78.53.0.185,0,1
78.53.101.201,0,1
78.53.103.2,1,0
78.53.104.123,0,1
78.53.107.12,0,1
78.53.109.38,0,1
78.53.109.85,1,0
78.53.116.103,1,0
78.53.117.252,0,1
78.53.118.174,1,0
78.53.119.86,1,0
78.53.125.27,1,0
78.53.126.244,0,1
78.53.131.54,1,0
78.53.134.227,0,1
78.53.134.70,1,0
78.53.137.100,0,1
78.53.137.32,0,1
78.53.140.222,0,1
78.53.141.242,0,1
78.53.142.250,1,0
78.53.142.31,0,1
78.53.144.154,0,1
78.53.144.231,0,1
78.53.146.14,0,1
78.53.15.246,0,1
78.53.15.37,1,0
78.53.151.43,1,0
78.53.154.250,0,1
78.53.156.214,1,0
78.53.157.21,0,1
78.53.164.167,0,1
78.53.165.145,0,1
78.53.166.42,0,1
78.53.170.24,0,1
78.53.171.108,1,0
78.53.173.11,1,0
78.53.173.155,0,1
78.53.174.157,0,1
78.53.174.17,0,1
78.53.174.59,1,0
78.53.175.0,0,1
78.53.175.81,1,0
78.53.176.133,0,1
78.53.176.179,1,0
78.53.183.2,1,0
78.53.185.159,1,0
78.53.185.188,1,0
78.53.186.121,0,1
78.53.187.134,0,1
78.53.189.14,1,0
78.53.189.229,1,0
78.53.189.236,1,0
78.53.189.251,0,1
78.53.191.190,0,1
78.53.192.180,1,0
78.53.192.188,1,0
78.53.193.162,1,0
78.53.193.202,0,1
78.53.193.249,0,1
78.53.193.26,0,1
78.53.195.236,0,1
78.53.196.65,0,1
78.53.197.215,0,1
78.53.199.170,0,1
78.53.199.74,1,0
78.53.20.242,0,1
78.53.203.111,0,1
78.53.205.23,0,1
78.53.206.130,0,1
78.53.206.211,1,0
78.53.206.251,0,1
78.53.208.15,0,1
78.53.209.231,0,1
78.53.209.239,0,1
78.53.210.66,0,1
78.53.211.141,0,1
78.53.215.33,0,1
78.53.215.5,0,1
78.53.217.130,0,1
78.53.217.222,1,0
78.53.218.225,0,1
78.53.218.82,0,1
78.53.219.72,1,0
78.53.224.34,0,1
78.53.229.250,1,0
78.53.23.110,0,1
78.53.230.29,0,1
78.53.232.118,0,1
78.53.232.48,1,0
78.53.232.78,0,1
78.53.237.55,0,1
78.53.238.33,1,0
78.53.242.147,0,1
78.53.242.241,0,1
78.53.243.49,0,1
78.53.245.46,0,1
78.53.247.60,1,0
78.53.248.110,0,1
78.53.254.105,0,1
78.53.254.2,1,0
78.53.26.32,0,1
78.53.28.90,1,0
78.53.29.44,1,0
78.53.30.10,1,0
78.53.32.145,1,0
78.53.36.59,0,1
78.53.36.76,1,0
78.53.38.62,0,1
78.53.39.176,1,0
78.53.4.53,0,1
78.53.45.30,1,0
78.53.54.16,1,0
78.53.57.115,0,1
78.53.59.98,0,1
78.53.61.19,1,0
78.53.61.193,0,1
78.53.63.21,0,1
78.53.65.209,0,1
78.53.66.238,1,0
78.53.66.34,1,0
78.53.67.10,1,0
78.53.70.120,0,1
78.53.71.49,0,1
78.53.72.104,0,1
78.53.75.101,1,0
78.53.76.168,1,0
78.53.78.117,0,1
78.53.79.208,0,1
78.53.81.130,0,1
78.53.81.194,0,1
78.53.85.128,1,0
78.53.87.244,1,0
78.53.88.18,0,1
78.53.91.27,0,1
78.53.92.16,1,0
78.53.92.202,1,0
78.53.95.226,0,1
78.53.95.76,0,1
78.54.105.156,0,1
78.54.109.114,0,1
78.54.121.146,1,0
78.54.13.245,1,0
78.54.134.127,0,1
78.54.140.128,1,0
78.54.148.209,0,1
78.54.148.253,0,1
78.54.160.176,1,0
78.54.163.98,0,1
78.54.164.189,1,0
78.54.167.133,0,1
78.54.176.218,0,1
78.54.179.83,0,1
78.54.18.252,1,0
78.54.180.229,0,1
78.54.185.98,1,0
78.54.187.237,0,1
78.54.198.139,0,1
78.54.2.125,0,1
78.54.20.134,0,1
78.54.206.31,1,0
78.54.208.71,0,1
78.54.226.164,1,0
78.54.23.65,0,1
78.54.231.174,0,1
78.54.233.126,0,1
78.54.234.200,1,0
78.54.235.31,0,1
78.54.239.180,0,1
78.54.242.249,0,1
78.54.243.108,0,1
78.54.245.61,0,1
78.54.247.254,0,1
78.54.248.186,0,1
78.54.31.1,1,0
78.54.34.79,0,1
78.54.36.20,0,1
78.54.38.59,0,1
78.54.52.207,0,1
78.54.55.75,1,0
78.54.64.73,0,1
78.54.66.216,0,1
78.54.76.252,0,1
78.54.79.218,0,1
78.54.79.96,0,1
78.54.93.175,0,1
78.96.111.220,0,1
78.96.153.29,0,1
78.96.232.203,1,0
78.96.35.23,0,1
78.96.9.174,1,0
78.98.0.190,0,1
78.98.102.173,0,1
78.98.121.172,0,1
78.98.128.13,0,1
78.98.128.43,0,1
78.98.133.4,0,1
78.98.14.138,1,0
78.98.141.205,0,1
78.98.159.203,1,0
78.98.163.44,0,1
78.98.214.205,0,1
78.98.220.83,0,1
78.98.239.108,1,0
78.98.33.129,0,1
78.98.36.234,0,1
78.98.44.45,0,1
78.98.73.141,0,1
78.98.85.99,1,0
78.99.127.178,0,1
78.99.134.124,0,1
78.99.143.46,0,1
78.99.148.38,1,0
78.99.185.176,1,0
78.99.189.101,0,1
78.99.209.83,0,1
78.99.213.170,0,1
78.99.237.203,0,1
78.99.243.92,0,1
78.99.246.209,0,1
78.99.25.28,1,0
78.99.8.206,1,0
78.99.86.199,1,0
79.0.107.140,1,0
79.0.11.50,1,0
79.0.118.98,0,1
79.0.154.140,1,0
79.0.166.43,0,1
79.0.168.252,1,0
79.0.17.121,1,0
79.0.173.93,0,1
79.0.187.211,0,1
79.0.192.192,0,1
79.0.196.241,0,1
79.0.213.200,0,1
79.0.234.53,1,0
79.0.235.235,0,1
79.0.244.205,0,1
79.0.48.55,0,1
79.0.54.26,0,1
79.0.60.234,0,1
79.0.87.133,0,1
79.108.15.40,0,1
79.108.166.182,0,1
79.108.187.223,0,1
79.108.196.59,0,1
79.108.219.164,1,0
79.108.234.57,0,1
79.108.249.202,0,1
79.108.25.83,0,1
79.108.27.131,0,1
79.108.29.2,1,0
79.108.32.163,0,1
79.108.81.202,0,1
79.116.102.36,0,1
79.116.171.183,0,1
79.116.238.146,0,1
79.116.240.241,1,0
79.116.49.241,0,1
79.116.53.67,1,0
79.116.7.206,0,1
79.125.0.133,0,1
79.125.100.199,1,0
79.125.102.246,1,0
79.125.104.170,1,0
79.125.104.187,0,1
79.125.105.96,1,0
79.125.107.128,0,1
79.125.107.96,1,0
79.125.109.127,0,1
79.125.115.156,0,1
79.125.115.2,0,1
79.125.115.34,0,1
79.125.116.221,0,1
79.125.117.171,0,1
79.125.117.176,1,0
79.125.118.152,0,1
79.125.119.118,0,1
79.125.120.123,1,0
79.125.121.147,0,1
79.125.123.218,0,1
79.125.124.243,1,0
79.125.124.249,0,1
79.125.126.5,0,1
79.125.127.174,0,1
79.125.127.212,0,1
79.125.127.228,1,0
79.125.130.185,0,1
79.125.134.119,0,1
79.125.134.205,0,1
79.125.135.1,1,0
79.125.135.74,0,1
79.125.138.240,1,0
79.125.139.123,0,1
79.125.139.232,0,1
79.125.141.94,0,1
79.125.147.10,0,1
79.125.150.139,0,1
79.125.150.182,1,0
79.125.152.201,0,1
79.125.152.48,1,0
79.125.153.139,0,1
79.125.153.150,1,0
79.125.153.221,0,1
79.125.154.160,1,0
79.125.154.182,1,0
79.125.155.247,0,1
79.125.157.116,1,0
79.125.158.64,0,1
79.125.159.109,0,1
79.125.16.126,0,1
79.125.160.191,1,0
79.125.160.30,1,0
79.125.162.207,0,1
79.125.162.215,0,1
79.125.162.234,0,1
79.125.164.139,1,0
79.125.164.159,0,1
79.125.165.158,0,1
79.125.165.248,1,0
79.125.165.59,1,0
79.125.168.65,0,1
79.125.17.152,0,1
79.125.17.29,0,1
79.125.174.216,1,0
79.125.174.235,0,1
79.125.175.145,0,1
79.125.175.16,1,0
79.125.175.76,0,1
79.125.177.143,1,0
79.125.178.79,0,1
79.125.179.240,0,1
79.125.179.31,0,1
79.125.18.174,0,1
79.125.18.38,1,0
79.125.180.135,0,1
79.125.180.155,0,1
79.125.183.168,1,0
79.125.185.160,0,1
79.125.186.235,0,1
79.125.188.55,1,0
79.125.189.11,0,1
79.125.189.87,1,0
79.125.19.142,0,1
79.125.190.163,0,1
79.125.190.203,1,0
79.125.190.248,0,1
79.125.192.61,0,1
79.125.193.159,0,1
79.125.195.50,0,1
79.125.197.254,1,0
79.125.199.105,1,0
79.125.199.156,1,0
79.125.199.181,1,0
79.125.199.197,1,0
79.125.200.28,0,1
79.125.200.77,1,0
79.125.200.87,0,1
79.125.201.254,0,1
79.125.202.164,0,1
79.125.202.58,1,0
79.125.203.110,0,1
79.125.204.91,0,1
79.125.206.249,0,1
79.125.207.22,0,1
79.125.207.48,1,0
79.125.211.23,0,1
79.125.212.173,0,1
79.125.212.79,1,0
79.125.212.81,1,0
79.125.213.50,0,1
79.125.216.232,0,1
79.125.217.216,0,1
79.125.22.147,1,0
79.125.220.108,0,1
79.125.225.85,0,1
79.125.229.150,1,0
79.125.23.184,1,0
79.125.230.14,1,0
79.125.230.191,0,1
79.125.234.163,0,1
79.125.239.199,0,1
79.125.240.112,0,1
79.125.244.194,0,1
79.125.244.213,0,1
79.125.245.123,1,0
79.125.245.233,0,1
79.125.246.172,1,0
79.125.249.111,0,1
79.125.25.211,0,1
79.125.250.170,0,1
79.125.250.220,1,0
79.125.251.126,0,1
79.125.253.13,0,1
79.125.254.37,0,1
79.125.32.158,1,0
79.125.32.38,0,1
79.125.34.27,0,1
79.125.35.169,1,0
79.125.35.232,1,0
79.125.37.17,0,1
79.125.37.171,0,1
79.125.40.51,0,1
79.125.45.171,1,0
79.125.47.223,1,0
79.125.49.145,0,1
79.125.49.212,1,0
79.125.52.131,1,0
79.125.53.49,0,1
79.125.54.138,0,1
79.125.56.167,0,1
79.125.59.33,0,1
79.125.60.158,0,1
79.125.60.196,1,0
79.125.62.198,1,0
79.125.63.142,1,0
79.125.63.181,1,0
79.125.64.38,0,1
79.125.64.51,1,0
79.125.64.69,0,1
79.125.65.230,0,1
79.125.66.100,1,0
79.125.68.233,0,1
79.125.70.124,0,1
79.125.72.227,0,1
79.125.73.2,0,1
79.125.75.124,0,1
79.125.77.104,0,1
79.125.77.165,0,1
79.125.77.23,0,1
79.125.8.220,0,1
79.125.8.51,1,0
79.125.82.49,0,1
79.125.83.108,0,1
79.125.83.197,1,0
79.125.83.85,0,1
79.125.86.144,1,0
79.125.86.151,1,0
79.125.89.169,0,1
79.125.91.75,0,1
79.125.92.177,1,0
79.125.93.233,1,0
79.125.94.101,0,1
79.125.95.185,0,1
79.125.95.66,0,1
79.125.97.66,0,1
79.125.98.123,0,1
79.125.98.169,1,0
79.125.99.130,1,0
79.138.152.13,0,1
79.140.149.28,1,0
79.140.155.179,0,1
79.140.174.41,0,1
79.140.233.63,0,1
79.140.29.95,1,0
79.140.98.101,1,0
79.148.165.109,1,0
79.175.109.136,0,1
79.175.125.25,1,0
79.175.145.18,0,1
79.175.231.241,0,1
79.175.237.94,0,1
79.211.127.252,0,1
79.211.144.97,1,0
79.211.158.122,0,1
79.211.160.73,0,1
79.211.166.74,0,1
79.211.172.126,1,0
79.211.18.88,1,0
79.211.240.61,0,1
79.211.244.245,0,1
79.211.247.98,1,0
79.211.25.253,1,0
79.211.250.40,1,0
79.211.34.73,0,1
79.211.39.148,0,1
79.211.61.206,1,0
79.211.65.116,1,0
79.211.88.222,0,1
79.212.102.110,1,0
79.212.115.234,1,0
79.212.126.213,1,0
79.212.132.157,1,0
79.212.144.84,0,1
79.212.149.173,0,1
79.212.150.37,0,1
79.212.158.21,0,1
79.212.166.18,0,1
79.212.174.226,1,0
79.212.192.229,0,1
79.212.193.219,0,1
79.212.201.116,0,1
79.212.202.186,0,1
79.212.205.10,0,1
79.212.230.94,0,1
79.212.235.120,1,0
79.212.24.87,1,0
79.212.251.192,0,1
79.212.27.138,0,1
79.212.32.140,0,1
79.212.38.9,0,1
79.212.4.33,0,1
79.212.41.196,1,0
79.212.42.179,0,1
79.212.42.2,0,1
79.212.49.51,1,0
79.212.55.91,0,1
79.212.57.226,0,1
79.212.58.209,0,1
79.212.6.114,1,0
79.212.62.75,0,1
79.212.63.230,1,0
79.212.67.55,1,0
79.212.68.55,0,1
79.212.72.188,0,1
79.212.76.97,1,0
79.212.78.247,0,1
79.212.82.251,0,1
79.218.107.179,1,0
79.218.117.249,1,0
79.218.12.177,0,1
79.218.122.96,0,1
79.218.126.38,0,1
79.218.138.97,0,1
79.218.163.125,0,1
79.218.178.6,0,1
79.218.186.182,0,1
79.218.192.128,0,1
79.218.193.203,0,1
79.218.203.135,0,1
79.218.208.218,0,1
79.218.219.204,0,1
79.218.239.253,0,1
79.218.240.201,0,1
79.218.250.130,0,1
79.218.254.115,0,1
79.218.254.212,1,0
79.218.29.199,0,1
79.218.29.26,1,0
79.218.41.54,0,1
79.218.42.235,1,0
79.218.65.106,1,0
79.218.80.198,0,1
79.218.81.4,0,1
79.218.82.221,0,1
79.218.87.198,1,0
79.218.92.139,0,1
79.218.94.228,0,1
79.219.111.211,0,1
79.219.112.241,0,1
79.219.133.151,0,1
79.219.14.207,0,1
79.219.141.43,1,0
79.219.144.222,1,0
79.219.149.191,0,1
79.219.15.123,0,1
79.219.151.221,0,1
79.219.153.247,1,0
79.219.153.40,1,0
79.219.153.77,0,1
79.219.155.234,0,1
79.219.157.180,0,1
79.219.159.112,1,0
79.219.161.19,1,0
79.219.161.229,1,0
79.219.165.61,0,1
79.219.167.215,1,0
79.219.171.227,0,1
79.219.187.31,0,1
79.219.190.1,0,1
79.219.191.22,0,1
79.219.191.84,0,1
79.219.205.199,1,0
79.219.209.148,1,0
79.219.209.179,0,1
79.219.21.213,0,1
79.219.210.32,0,1
79.219.211.18,1,0
79.219.212.162,0,1
79.219.217.7,0,1
79.219.218.104,1,0
79.219.218.130,0,1
79.219.221.193,1,0
79.219.223.210,1,0
79.219.226.65,1,0
79.219.227.1,1,0
79.219.227.247,1,0
79.219.228.118,1,0
79.219.232.115,0,1
79.219.237.84,0,1
79.219.238.195,1,0
79.219.238.254,1,0
79.219.238.5,0,1
79.219.250.58,0,1
79.219.33.174,0,1
79.219.46.200,0,1
79.219.50.202,0,1
79.219.7.130,0,1
79.219.74.44,0,1
79.219.9.5,0,1
79.219.94.234,0,1
79.219.96.138,1,0
79.219.98.63,0,1
79.220.0.94,1,0
79.220.102.217,1,0
79.220.114.176,0,1
79.220.118.198,1,0
79.220.131.91,0,1
79.220.135.41,1,0
79.220.140.19,0,1
79.220.148.144,1,0
79.220.156.96,1,0
79.220.167.239,0,1
79.220.169.85,1,0
79.220.173.10,1,0
79.220.175.69,1,0
79.220.18.165,0,1
79.220.184.181,0,1
79.220.187.81,0,1
79.220.190.92,0,1
79.220.198.6,0,1
79.220.200.164,1,0
79.220.206.60,0,1
79.220.214.106,0,1
79.220.227.32,0,1
79.220.232.6,1,0
79.220.246.124,0,1
79.220.30.228,0,1
79.220.31.68,1,0
79.220.36.135,1,0
79.220.55.92,1,0
79.220.64.111,0,1
79.220.67.71,1,0
79.220.71.157,0,1
79.220.88.220,1,0
79.220.94.230,0,1
79.226.188.194,0,1
79.25.83.104,1,0
79.47.133.124,0,1
79.47.152.173,0,1
79.47.180.176,0,1
79.47.194.132,0,1
79.47.198.102,0,1
79.47.200.31,1,0
79.47.210.104,0,1
79.47.232.201,0,1
79.47.249.47,0,1
79.47.33.214,0,1
79.47.48.139,1,0
79.47.53.9,1,0
79.47.60.254,0,1
79.47.77.138,0,1
79.67.104.118,0,1
79.67.117.174,1,0
79.67.132.205,1,0
79.67.144.8,0,1
79.67.156.169,1,0
79.67.161.67,0,1
79.67.212.136,0,1
79.67.232.195,0,1
79.67.236.127,0,1
79.67.24.13,0,1
79.67.240.79,1,0
79.67.29.127,0,1
79.67.48.30,0,1
79.67.76.232,0,1
79.67.97.229,0,1
79.67.98.116,0,1
79.7.75.127,0,1
79.70.0.133,0,1
79.70.102.81,0,1
79.70.103.253,1,0
79.70.103.92,1,0
79.70.105.187,0,1
79.70.110.229,0,1
79.70.113.202,0,1
79.70.12.238,0,1
79.70.120.247,0,1
79.70.122.204,0,1
79.70.123.160,1,0
79.70.124.138,0,1
79.70.128.104,0,1
79.70.136.233,0,1
79.70.139.156,0,1
79.70.139.178,0,1
79.70.141.3,1,0
79.70.142.159,0,1
79.70.142.21,1,0
79.70.144.126,0,1
79.70.15.10,0,1
79.70.150.91,0,1
79.70.152.176,1,0
79.70.154.122,0,1
79.70.156.25,0,1
79.70.158.0,0,1
79.70.158.179,0,1
79.70.159.20,0,1
79.70.160.184,0,1
79.70.161.192,0,1
79.70.162.115,1,0
79.70.166.145,0,1
79.70.166.225,1,0
79.70.167.56,0,1
79.70.168.251,1,0
79.70.17.44,0,1
79.70.170.185,1,0
79.70.174.54,0,1
79.70.175.135,0,1
79.70.175.22,0,1
79.70.175.92,1,0
79.70.186.230,0,1
79.70.187.4,0,1
79.70.191.50,0,1
79.70.199.150,1,0
79.70.2.6,0,1
79.70.201.143,1,0
79.70.210.22,0,1
79.70.22.226,0,1
79.70.225.159,0,1
79.70.231.2,0,1
79.70.233.176,0,1
79.70.234.103,1,0
79.70.237.105,1,0
79.70.240.169,0,1
79.70.240.66,0,1
79.70.241.238,1,0
79.70.244.51,1,0
79.70.245.111,1,0
79.70.245.189,0,1
79.70.249.44,0,1
79.70.249.64,1,0
79.70.250.138,0,1
79.70.250.26,1,0
79.70.251.119,0,1
79.70.3.125,0,1
79.70.3.205,0,1
79.70.35.8,1,0
79.70.4.62,0,1
79.70.40.169,1,0
79.70.40.218,0,1
79.70.41.69,0,1
79.70.42.150,0,1
79.70.44.200,0,1
79.70.45.88,1,0
79.70.52.142,0,1
79.70.53.105,1,0
79.70.54.187,0,1
79.70.58.104,0,1
79.70.6.89,1,0
79.70.62.229,0,1
79.70.63.164,1,0
79.70.66.23,0,1
79.70.66.43,0,1
79.70.72.45,1,0
79.70.75.233,1,0
79.70.76.14,0,1
79.70.76.236,1,0
79.70.78.152,1,0
79.70.78.7,0,1
79.70.8.41,0,1
79.70.8.94,0,1
79.70.80.99,0,1
79.70.82.221,1,0
79.70.84.222,0,1
79.70.85.57,0,1
79.70.87.173,1,0
79.70.87.197,0,1
79.70.88.196,1,0
79.70.9.146,1,0
79.70.9.184,1,0
79.70.90.60,0,1
79.70.91.165,0,1
79.70.91.186,0,1
79.70.91.61,0,1
79.70.92.13,0,1
79.76.116.224,0,1
79.76.133.27,0,1
79.76.136.97,1,0
79.76.142.213,0,1
79.76.144.87,1,0
79.76.145.77,0,1
79.76.149.207,1,0
79.76.154.53,0,1
79.76.155.128,1,0
79.76.162.210,1,0
79.76.170.13,1,0
79.76.19.15,0,1
79.76.194.59,0,1
79.76.206.83,1,0
79.76.224.227,0,1
79.76.231.54,1,0
79.76.235.164,1,0
79.76.27.45,0,1
79.76.72.170,0,1
79.76.91.32,1,0
79.76.94.127,1,0
79.96.96.16,0,1
8.7.101.50,0,1
8.7.110.245,1,0
8.7.119.230,1,0
8.7.14.72,1,0
8.7.153.203,0,1
8.7.193.12,0,1
8.7.198.28,1,0
8.7.200.158,1,0
8.7.221.222,0,1
8.7.223.201,0,1
8.7.236.73,1,0
8.7.32.211,1,0
8.7.4.6,1,0
8.7.66.225,1,0
8.7.98.140,0,1
80.124.0.77,1,0
80.124.0.78,0,1
80.124.1.78,1,0
80.124.10.19,0,1
80.124.10.8,1,0
80.124.10.80,0,1
80.124.100.190,1,0
80.124.100.213,1,0
80.124.100.246,0,1
80.124.101.132,1,0
80.124.101.136,0,1
80.124.101.72,0,1
80.124.101.9,0,1
80.124.102.133,1,0
80.124.102.250,0,1
80.124.103.105,0,1
80.124.103.19,0,1
80.124.104.122,0,1
80.124.104.69,0,1
80.124.105.201,1,0
80.124.106.88,0,1
80.124.107.91,0,1
80.124.108.202,0,1
80.124.110.81,0,1
80.124.110.91,0,1
80.124.112.196,0,1
80.124.113.59,0,1
80.124.114.52,1,0
80.124.115.25,0,1
80.124.116.33,1,0
80.124.117.19,1,0
80.124.117.254,1,0
80.124.117.80,0,1
80.124.118.232,0,1
80.124.119.112,0,1
80.124.119.12,1,0
80.124.119.168,0,1
80.124.119.240,1,0
80.124.12.138,1,0
80.124.120.48,0,1
80.124.121.231,0,1
80.124.122.19,0,1
80.124.124.230,0,1
80.124.124.71,0,1
80.124.124.81,0,1
80.124.125.30,0,1
80.124.126.167,0,1
80.124.126.177,1,0
80.124.13.134,1,0
80.124.131.96,0,1
80.124.132.129,1,0
80.124.132.152,0,1
80.124.133.212,1,0
80.124.135.85,1,0
80.124.137.202,0,1
80.124.138.1,0,1
80.124.138.223,0,1
80.124.139.113,0,1
80.124.139.238,1,0
80.124.142.18,0,1
80.124.142.194,0,1
80.124.142.23,0,1
80.124.145.154,1,0
80.124.146.60,0,1
80.124.147.54,0,1
80.124.148.250,1,0
80.124.149.188,1,0
80.124.15.155,1,0
80.124.150.118,1,0
80.124.150.137,0,1
80.124.150.230,1,0
80.124.150.36,1,0
80.124.151.154,1,0
80.124.152.170,1,0
80.124.153.152,1,0
80.124.153.186,1,0
80.124.155.200,0,1
80.124.157.75,0,1
80.124.158.170,0,1
80.124.158.178,1,0
80.124.158.201,0,1
80.124.159.6,1,0
80.124.16.159,0,1
80.124.16.193,0,1
80.124.160.213,0,1
80.124.161.140,0,1
80.124.162.103,0,1
80.124.163.147,1,0
80.124.165.83,0,1
80.124.166.17,0,1
80.124.167.178,1,0
80.124.169.87,0,1
80.124.17.192,0,1
80.124.170.12,0,1
80.124.171.187,1,0
80.124.171.236,0,1
80.124.173.75,0,1
80.124.174.136,0,1
80.124.174.181,0,1
80.124.174.22,1,0
80.124.175.146,0,1
80.124.175.18,0,1
80.124.175.22,1,0
80.124.176.214,0,1
80.124.176.88,0,1
80.124.177.27,1,0
80.124.178.183,0,1
80.124.178.216,0,1
80.124.178.23,0,1
80.124.178.30,0,1
80.124.18.133,1,0
80.124.18.4,1,0
80.124.181.9,0,1
80.124.182.101,1,0
80.124.182.60,0,1
80.124.182.77,0,1
80.124.183.73,0,1
80.124.185.173,1,0
80.124.186.141,0,1
80.124.186.178,1,0
80.124.186.192,0,1
80.124.186.242,1,0
80.124.187.12,0,1
80.124.187.121,0,1
80.124.187.181,1,0
80.124.189.181,1,0
80.124.189.74,0,1
80.124.19.102,0,1
80.124.19.134,0,1
80.124.19.56,0,1
80.124.190.143,0,1
80.124.190.180,1,0
80.124.190.98,0,1
80.124.192.38,1,0
80.124.193.24,0,1
80.124.193.37,0,1
80.124.193.6,1,0
80.124.194.2,0,1
80.124.194.216,1,0
80.124.195.251,1,0
80.124.196.11,0,1
80.124.197.73,0,1
80.124.198.111,0,1
80.124.2.118,0,1
80.124.20.111,0,1
80.124.20.151,1,0
80.124.20.180,0,1
80.124.200.119,0,1
80.124.201.107,1,0
80.124.201.152,0,1
80.124.201.198,1,1
80.124.201.211,0,1
80.124.203.192,1,0
80.124.205.230,1,0
80.124.205.4,1,0
80.124.205.55,0,1
80.124.206.8,0,1
80.124.207.183,0,1
80.124.207.252,0,1
80.124.207.76,0,1
80.124.208.118,0,1
80.124.209.96,0,1
80.124.211.155,0,1
80.124.212.159,0,1
80.124.213.136,1,0
80.124.213.194,0,1
80.124.213.201,1,0
80.124.213.81,0,1
80.124.213.91,0,1
80.124.214.183,1,0
80.124.214.221,0,1
80.124.214.68,0,1
80.124.216.191,1,0
80.124.216.227,0,1
80.124.217.160,0,1
80.124.219.247,0,1
80.124.22.239,0,1
80.124.220.4,0,1
80.124.221.196,1,0
80.124.221.99,1,0
80.124.222.116,1,0
80.124.222.197,0,1
80.124.224.72,1,0
80.124.225.103,0,1
80.124.227.121,0,1
80.124.227.55,0,1
80.124.228.109,0,1
80.124.228.93,1,0
80.124.229.102,1,0
80.124.229.184,0,1
80.124.229.20,0,1
80.124.230.197,0,1
80.124.230.228,0,1
80.124.231.193,0,1
80.124.231.85,0,1
80.124.232.149,0,1
80.124.234.174,1,0
80.124.234.80,0,1
80.124.235.125,0,1
80.124.235.148,0,1
80.124.236.115,1,0
80.124.237.135,1,0
80.124.237.171,1,0
80.124.237.8,0,1
80.124.238.180,0,1
80.124.238.182,1,1
80.124.239.104,1,0
80.124.239.216,1,0
80.124.24.180,0,1
80.124.24.185,1,0
80.124.240.158,0,1
80.124.241.252,0,1
80.124.241.89,1,0
80.124.243.124,0,1
80.124.244.16,0,1
80.124.247.238,0,1
80.124.249.139,1,0
80.124.249.221,1,0
80.124.249.76,0,1
80.124.250.148,1,0
80.124.250.220,0,1
80.124.251.222,0,1
80.124.252.118,1,0
