id,Text,,,
4483,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,,,
4484,Shopping? Eh ger i toking abt syd leh...Haha,,,
4485,What not under standing.,,,
4486,have * good weekend.,,,
4487,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,,,
4488,Call me when you get the chance plz &lt;3,,,
4489,The new deus ex game comin early next yr,,,
4490,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,,,
4491,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",,,
4492,Probably a couple hours tops,,,
4493,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",,,
4494,Man this bus is so so so slow. I think you're gonna get there before me,,,
4495,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,,,
4496,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",,,
4497,Ok,,,
4498,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",,,
4499,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",,,
4500,Nvm take ur time.,,,
4501,So wat's da decision?,,,
4502,Wot is u up 2 then bitch?,,,
4503,Stupid.its not possible,,,
4504,She told to hr that he want posting in chennai:)because i'm working here:),,,
4505,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,,,
4506,When are you guys leaving?,,,
4507,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?,,,
4508,Not able to do anything.,,,
4509,ÌÏ takin linear algebra today?,,,
4510,This weekend is fine (an excuse not to do too much decorating),,,
4511,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",,,
4512,Now project pa. After that only i can come.,,,
4513,Money i have won wining number 946 wot do i do next,,,
4514,"Sure, whenever you show the fuck up &gt;:(",,,
4515,That was random saw my old roomate on campus. He graduated,,,
4516,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",,,
4517,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",,,
4518,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,,,
4519,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",,,
4520,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,,,
4521,Hi good mornin.. Thanku wish u d same..,,,
4522,DO U WANT 2 MEET UP 2MORRO,,,
4523,Actually I decided I was too hungry so I haven't left yet :V,,,
4524,I've sent Ì_ my part..,,,
4525,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,,,
4526,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",,,
4527,Understand. his loss is my gain :) so do you work? School?,,,
4528,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,,,
4529,"Hiya, probably coming home * weekend after next",,,
4530,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,,,
4531,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,,,
4532,Ok both our days. So what are you making for dinner tonite? Am I invited?,,,
4533,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,,,
4534,I have no money 4 steve mate! !,,,
4535,IM LATE TELLMISS IM ON MY WAY,,,
4536,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,,,
4537,Normally i use to drink more water daily:),,,
4538,Dare i ask... Any luck with sorting out the car?,,,
4539,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",,,
4540,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",,,
4541,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,,,
4542,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,,,
4543,I've been trying to reach him without success,,,
4544,when you and derek done with class?,,,
4545,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...,,,
4546,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,,,
4547,Hey mate. Spoke to the mag people. We‰Û÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,,,
4548,Hope you are having a good week. Just checking in,,,
4549,"Haha, my friend tyler literally just asked if you could get him a dubsack",,,
4550,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",,,
4551,Great. Have a safe trip. Dont panic surrender all.,,,
4552,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",,,
4553,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,,,
4554,Try to do something dear. You read something for exams,,,
4555,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",,,
4556,Gettin rdy to ship comp,,,
4557,I am in hospital da. . I will return home in evening,,,
4558,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),,,
4559,Think + da. You wil do.,,,
4560,I'm awake oh. What's up.,,,
4561,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,,,
4562,How much u trying to get?,,,
4563,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",,,
4564,Tell me again what your address is,,,
4565,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",,,
4566,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,,,
4567,But you were together so you should be thinkin about him,,,
4568,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,,,
4569,At WHAT TIME should i come tomorrow,,,
4570,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,,,
4571,\CHA QUITEAMUZING THATåÕSCOOL BABE,"PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE \""""",,
4572,Omg how did u know what I ate?,,,
4573,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",,,
4574,:( but your not here....,,,
4575,Not directly behind... Abt 4 rows behind Ì_...,,,
4576,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,,,
4577,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",,,
4578,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",,,
4579,No plans yet. What are you doing ?,,,
4580,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,,,
4581,Not course. Only maths one day one chapter with in one month we can finish.,,,
4582,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),,,
4583,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",,,
4584,Noooooooo please. Last thing I need is stress. For once in your life be fair.,,,
4585,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,,,
4586,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",,,
4587,"I'll see if I can swing by in a bit, got some things to take care of here firsg",,,
4588,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),,,
4589,Have you not finished work yet or something?,,,
4590,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,,,
4591,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,,,
4592,Right it wasnt you who phoned it was someone with a number like yours!,,,
4593,It's ok i wun b angry. Msg u aft i come home tonight.,,,
4594,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,,,
4595,Yo sorry was in the shower sup,,,
4596,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",,,
4597,Full heat pa:-) i have applyed oil pa.,,,
4598,I'm stuck in da middle of da row on da right hand side of da lt... ,,,
4599,Have you laid your airtel line to rest?,,,
4600,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,,,
4601,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,,,
4602,\Hey j! r u feeling any better," hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx\""""",,
4603,And I don't plan on staying the night but I prolly won't be back til late,,,
4604,THANX 4 PUTTIN DA FONE DOWN ON ME!!,,,
4605,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",,,
4606,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",,,
4607,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,,,
4608,We live in the next  &lt;#&gt; mins,,,
4609,Y de asking like this.,,,
4610,Just glad to be talking to you.,,,
4611,Wat time Ì_ finish?,,,
